50.109292;14.528076;;Point;Nový Hloubětín;408
50.107471;14.528329;;Point;Vozovna Hloubětín;409
50.070976;14.40455;;Point;Anděl;410
50.067861;14.406749;;Point;Na Knížecí;411
50.063464;14.408718;;Point;Plzeňka;412
50.061179;14.409197;;Point;Smíchovské nádraží;413
50.054131;14.408949;;Point;ČSAD Smíchov;414
50.051088;14.409176;;Point;Lihovar;415
50.045777;14.407575;;Point;Zlíchov;416
50.042167;14.404386;;Point;Hlubočepy;417
50.036512;14.388428;;Point;Geologická;418
50.035081;14.382726;;Point;K Barrandovu;419
50.035179;14.377219;;Point;Chaplinovo náměstí;420
50.03436;14.374893;;Point;Poliklinika Barrandov;421
50.031511;14.36777;;Point;Sídliště Barrandov;422
50.031502;14.368481;;Point;Sídliště Barrandov;423
50.03465;14.375417;;Point;Poliklinika Barrandov;424
50.034914;14.377969;;Point;Chaplinovo náměstí;425
50.035475;14.383428;;Point;K Barrandovu;426
50.036256;14.389438;;Point;Geologická;427
50.042392;14.404599;;Point;Hlubočepy;428
50.046571;14.408096;;Point;Zlíchov;429
50.051215;14.409276;;Point;Lihovar;430
50.054961;14.409109;;Point;ČSAD Smíchov;431
50.061464;14.409272;;Point;Smíchovské nádraží;432
50.063703;14.408816;;Point;Plzeňka;433
50.068518;14.406498;;Point;Na Knížecí;434
50.071805;14.404227;;Point;Anděl;435
50.073072;14.441487;;Point;Jana Masaryka;436
50.071887;14.447815;;Point;Krymská;437
50.071229;14.451374;;Point;Ruská;438
50.069033;14.454877;;Point;Vršovické náměstí;439
50.068066;14.45947;;Point;Čechovo náměstí;440
50.067864;14.458236;;Point;Čechovo náměstí;441
50.069156;14.454219;;Point;Vršovické náměstí;442
50.07166;14.451272;;Point;Ruská;443
50.071981;14.446994;;Point;Krymská;444
50.073512;14.440681;;Point;Jana Masaryka;445
50.075008;14.435996;;Point;Náměstí Míru;446
50.075541;14.430593;;Point;I. P. Pavlova;447
50.075689;14.422431;;Point;Štěpánská;448
